0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,5.998800239952009e-4,0,0,0.0023995200959808036,0,0.0011997600479904018,0,1.999600079984003e-4,0,0,0.0011997600479904018,0,7.998400319936012e-4,0.0023995200959808036,0.0023995200959808036,0.0011997600479904018,0.0011997600479904018,0.0023995200959808036,0.0019996000799840027,0.0023995200959808036,0.4883023395320735,0.001399720055988802,0,0.0023995200959808036,0,3.999200159968006e-4,0,0.0023995200959808036,7.998400319936012e-4,7.998400319936012e-4,5.998800239952009e-4,0.0011997600479904018,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0.0023995200959808036,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0.0023995200959808036,0.0023995200959808036,0.0023995200959808036,1.999600079984003e-4,0,0.0011997600479904018,0.0011997600479904018,0,0.0011997600479904018,0.0023995200959808036,0,0.0011997600479904018,0,9.998000399920016e-4,0,0,0.0011997600479904018,0.0011997600479904018,0.0011997600479904018,0.0017996400719856025,0.0011997600479904018,5.998800239952009e-4,0,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0.0023995200959808036,0,0,0,0,0.0011997600479904018,0,0.0023995200959808036,0.0011997600479904018,9.998000399920016e-4,0,0,0,0.0023995200959808036,0,0,0,0,0.0017996400719856025,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.0023995200959808036,0,0,0,0.0017996400719856025,0,0.0011997600479904018,0,0,0,0.0023995200959808036,0.0017996400719856025,0.0023995200959808036,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0.4507098580283783,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2709458108378358,0,0,0,0,0.2701459708058423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514897020595858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.0015996800639872023,7.998400319936012e-4,0.001399720055988802,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0.0015996800639872023,0.0015996800639872023,0,0.0015996800639872023,0.0015996800639872023,0.0015996800639872023,0,0.0015996800639872023,0.0015996800639872023,0,0.0015996800639872023,0,0.0015996800639872023,0.2859428114377142,0.0015996800639872023,0,0,0.0015996800639872023,0.0015996800639872023,0,0,0,1.999600079984003e-4,0,0.0015996800639872023,0,0,0,0,0,0.0015996800639872023,0,0,0.28734253149370287,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0.0015996800639872023,0.0015996800639872023,1.999600079984003e-4,0,0.001399720055988802,0,0.0015996800639872023,9.998000399920016e-4,0.0015996800639872023,0,5.998800239952009e-4,0.0015996800639872023,0,0,0,0,0.0015996800639872023,0.0015996800639872023,0,9.998000399920016e-4,0.0015996800639872023,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0.0015996800639872023,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.0015996800639872023,0,3.999200159968006e-4,0,0.0015996800639872023,0,0,0.0011997600479904018,0,0.0015996800639872023,0.0015996800639872023,0,0.0015996800639872023,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,0,0,0.37872425514896196,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0.3755248950209879,0,7.998400319936012e-4,0,7.998400319936012e-4,0,7.998400319936012e-4,0.3755248950209879,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,3.999200159968006e-4,0,3.999200159968006e-4,7.998400319936012e-4,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,7.998400319936012e-4,7.998400319936012e-4,0,0,0,0,7.998400319936012e-4,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0,0,7.998400319936012e-4,0,7.998400319936012e-4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4867026594680865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23055388922216058,0,0,0,0,0,0,0.22695460907818926,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39192161567685496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28954209158168503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28474305138972394,0,0,0,0,0,0,0.28474305138972394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19896020795841235,0,0.19896020795841235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2097580483903263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19896020795841235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5194961007798207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48010397920414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4177164567086458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41851629674063934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1327734453109398,0.2587482503499347,0.10277944411117881,0.17796440711857966,0.22895420915817333,0.18576284743051752,0.13237352529494298,0.20755848830234383,0.14377124575085215,0.1605678864227183,0.19216156768646653,0.10097980403919316,0.1909618076384761,0.13697260547890633,0.09598080383923299,0.4509098180363767,0.4511097780443751,0.2065586882623518,0.24435112977405063,0.19556088782243944,0,0.26034793041392174,0.22615476904619564,0.09418116376724733,0.12277544491101947,0.4511097780443751,0.23615276944611596,0.5130973805238725,0.1175764847030609,0.4511097780443751,0.05918816236752631,0.0153969206158768,0.20895820835833268,0.2595480903819282,0,0.0015996800639872023,0.014397120575884803,0.18096380723855576,5.998800239952009e-4,0.26874625074985364,0,0,0.06078784243151351,0.0015996800639872023,0,0.1303739252149589,0.02099580083983199,0.015196960607878401,0.212557488502304,0,0,0.06778644271145767,0.4511097780443751,0,0.1055788842231565,0,0.07758448310337959,0,0,0,0.4509098180363767,0,0,0,0,0,0,0,0,0,0.12897420515897007,0.34073185362927,0.3805238952209474,0.4511097780443751,0.09738052389522184,0,0.13117376524695254,0.10017996400719953,0.24475104979004744,0.24135172965407453,0.4511097780443751,0,0.2095580883823279,0.08598280343931267,0.1511697660467932,0.004399120175964808,0.1327734453109398,0.243551289742057,0.25554889022196065,0.2343531293741303,0.267346530693865,0.2523495300939866,0.18376324735053345,0,0,0,0,0.4511097780443751,0,0,0,0,0,0,0.4445110977804286,0,0.006598680263947213,0,0,0.1357728454309159,0,0.4511097780443751,0.243551289742057,0.05858828234353111,0,0,0.052389522095580725,0.25754849030194443,0,0.06078784243151351,0.008398320335932815,0.0023995200959808036,0.3739252149570009,0,0,0,0,0.0017996400719856025,0.009798040391921612,0.0017996400719856025,0,0,0,0.0165966806638672,0.15156968606279,0.4511097780443751,0,0.03219356128774237,0.0655868826234752,0.36772645470905113,0,0.19836032793441713,0.009998000399920012,0,0.19356128774245537,0.4511097780443751,0.24215156968606816,0.4511097780443751,0.04639072185562874,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007398520295940815,0.016996600679864,0.012797440511897606,0.5142971405718628,0.03079384123175357,0.026994601079783978,0.0049990001999600095,0.019596080783843194,0.011597680463907209,0.01099780043991201,0.024595080983803183,0.00539892021595681,0.027394521095780777,0.0167966406718656,0.0067986402719456135,0.04159168166366715,0.04159168166366715,0.03179364127174557,0.009798040391921612,0.019996000799839993,0.04039192161567675,0,0.01059788042391521,0.008198360327934416,0.0165966806638672,0.04159168166366715,0.07998400319936047,0.027594481103779177,0.007998400319936016,0.04159168166366715,0.00539892021595681,0,0.012397520495900807,0.014197160567886403,0,0,1.999600079984003e-4,0.0931813637272553,0,0.014597080583883202,0,0,0.012997400519896006,0,0,0.015996800639872,0,0.0045990801839632086,0.02199560087982399,0,0,0.009198160367926414,0.04159168166366715,0,0.005998800239952012,0,0.005598880223955211,0,0,0,0.04159168166366715,0,0,0,0,0,0,0,0,0,0.019596080783843194,0.04119176164767035,0.033593281343731164,0.04159168166366715,0.010197960407918412,0,0.007598480303939215,0.009598080383923213,0.012197560487902407,0.017396520695860798,0.04159168166366715,0,0.024195160967806384,0.00539892021595681,0.007798440311937616,0.0037992401519696068,0.0167966406718656,0.029394121175764773,0.02579484103179358,0.02639472105578878,0.013997200559888004,0.03719256148770236,0.027594481103779177,0,0,0,0,0.04159168166366715,0,0,0,0,0,0,0.04159168166366715,0,0,0,0,0.006998600279944014,0,0.04159168166366715,0.02199560087982399,0.0015996800639872023,0,0,0,0.022995400919815986,0,0.01119776044791041,0,0,0.03419316136772636,0,0,0,0,0,0,0,0,0,0,0,0.011597680463907209,0.04159168166366715,0,0.009598080383923213,0.006598680263947213,0.03199360127974397,0,0.024595080983803183,0,0,0.018596280743851196,0.04159168166366715,0.029194161167766373,0.04159168166366715,0.0023995200959808036,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007198560287942414,0.008598280343931215,0.0037992401519696068,0.48790241951607677,0.0019996000799840027,0.002199560087982403,0.0031993601279744054,0.0037992401519696068,0,0.002199560087982403,0.0037992401519696068,0.0037992401519696068,0.006598680263947213,0,0.009398120375924813,0.009398120375924813,0.006598680263947213,0.0027994401119776045,0.006198760247950412,0.009398120375924813,0.005598880223955211,0,0.0011997600479904018,7.998400319936012e-4,0.009398120375924813,0.005798840231953611,0.0037992401519696068,0.001399720055988802,0.009398120375924813,0.0015996800639872023,0,0.004399120175964808,0.005598880223955211,0,0,0.0037992401519696068,0.0035992801439712063,0,0.007398520295940815,0,0,0,0,0,0.005598880223955211,0,0,0.004199160167966408,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0.005598880223955211,0.009398120375924813,0.009398120375924813,0.0037992401519696068,0,0.0011997600479904018,0.0049990001999600095,5.998800239952009e-4,0.008598280343931215,0.009398120375924813,0,7.998400319936012e-4,0.004399120175964808,0.0017996400719856025,0,0.002599480103979204,3.999200159968006e-4,0.0031993601279744054,0.005598880223955211,0.005598880223955211,0.008998200359928014,0.0037992401519696068,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0.009398120375924813,0.006198760247950412,7.998400319936012e-4,0,0,0,0.008398320335932815,0,0,0,0,0.009398120375924813,0,0,0,0,0,0,0,0,0,0,0,0,0.009398120375924813,0,0,0,0.009398120375924813,0,0.005598880223955211,0,0,9.998000399920016e-4,0.009398120375924813,0.0049990001999600095,0.009398120375924813,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18436312737452867,0,0,0,0.18596280743851593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18916216756649043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
