0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3105378924215148,0,0,0,0,0,0,0,0,0,0,0,0,0.3105378924215148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,3.999200159968006e-4,0.009598080383923213,0.0653869226154768,0.006598680263947213,0.0017996400719856025,0.0031993601279744054,0.01059788042391521,0.0035992801439712063,0.002599480103979204,0.013397320535892805,0.007798440311937616,0.004799040191961609,0.009398120375924813,0.0019996000799840027,0.013797240551889604,0.013797240551889604,0.009998000399920012,0.0037992401519696068,0.0045990801839632086,0.007798440311937616,0.06658668266346723,0.007198560287942414,0.0011997600479904018,0.005998800239952012,0.013797240551889604,0,0.01099780043991201,0.0045990801839632086,0.013797240551889604,5.998800239952009e-4,7.998400319936012e-4,0.007998400319936016,0.008998200359928014,0,0,0.002199560087982403,0.4803039392121384,0,0.011997600479904008,0,0,0.001399720055988802,0,0,0.00519896020795841,0.0015996800639872023,0.0015996800639872023,0.005598880223955211,0,0,0,0.013797240551889604,0,9.998000399920016e-4,0,0.001399720055988802,0,0,0,0.013797240551889604,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0.004799040191961609,0.013797240551889604,0.013797240551889604,0.003399320135972806,0,0.0023995200959808036,0.0011997600479904018,0.013797240551889604,0.009598080383923213,0.013797240551889604,0,0.004199160167966408,0.0027994401119776045,3.999200159968006e-4,0,0.007598480303939215,0.008798240351929614,0.013797240551889604,0.013797240551889604,0.0067986402719456135,0.0017996400719856025,0.006998600279944014,0,0,0,0,0.013797240551889604,0,0,0,0,0,0,0.013797240551889604,0,0,0,0,0.009598080383923213,0,0.013797240551889604,0.0031993601279744054,1.999600079984003e-4,0,0,0,9.998000399920016e-4,0,0,0,0,0.013797240551889604,0,0,0,0,0,0,0,0,0,0,0,0.0049990001999600095,0.013797240551889604,0,0,0,0.013797240551889604,0,9.998000399920016e-4,0,0,0.012797440511897606,0.013797240551889604,0.005798840231953611,0.013797240551889604,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07338532293541306,0.15696860627874698,0.07838432313537322,0.12897420515897007,0.1789642071585717,0.1787642471505733,0.09898020395920909,0.20455908818236773,0.14437112577484737,0.14337132573485534,0.1975604879024235,0.0901819636072792,0.11877624475105134,0.08898220355928876,0.08298340331933657,0.3547290541891565,0.3547290541891565,0.18636272745451274,0.16816636672665775,0.13517296540692067,0.37332533493300574,0.18136372725455258,0.1883623275344968,0.06458708258348317,0.120575884823037,0.3547290541891565,0.16756648670266253,0,0.05818836232753431,0.3547290541891565,0.06338732253549273,0.019196160767846394,0.16416716656668962,0.23595280943811756,0,0.003999200159968007,0.011597680463907209,0.13257348530294139,0,0.1759648070385956,0,3.999200159968006e-4,0.06798640271945608,0.008598280343931215,0,0.11997600479904177,0.011597680463907209,0.009598080383923213,0.1851629674065223,0,0,0.046790641871625537,0.3547290541891565,0,0.07358528294341146,0,0.04939012197560473,0,0,0,0.3547290541891565,0,0,0,0,0,0,0,0,0,0.07898420315936844,0.24155168966207294,0.34033193361327324,0.3547290541891565,0.10077984403119475,0,0.09838032393521387,0.09098180363927283,0.2215556888622323,0.18936212757448884,0.3547290541891565,0,0.16516696660668165,0.10097980403919316,0.06518696260747839,0,0.09598080383923299,0.1695660867826466,0.22295540891822113,0.20895820835833268,0.21115776844631515,0.23175364927015102,0.14357128574285374,0,0,0,0,0.3547290541891565,0,0,0,0,0,0,0.3437312537492457,0,0.01099780043991201,0,0,0.0837832433513302,0,0.3547290541891565,0.15016996600680116,0.051589682063587126,0,0,0.008198360327934416,0.15376924615077248,0,0.05898820235952791,0.007798440311937616,0,0.33933213357328135,0,0,0,0,0,0.008198360327934416,5.998800239952009e-4,0,0,0,3.999200159968006e-4,0.15696860627874698,0.3547290541891565,0,0.047390521895620735,0.056388722255548716,0.33333333333333,0,0.10737852429514216,0,0,0.20095980803839641,0.35452909418115813,0.19036192761448087,0.3547290541891565,0.042191561687662346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2005598880223996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2315536892621526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008398320335932815,0.0153969206158768,0.009798040391921612,0.006598680263947213,0.018796240751849595,0.01119776044791041,0.0067986402719456135,0.016996600679864,0.008798240351929614,0.0161967606478704,0.017596480703859198,0.009598080383923213,0.013197360527894405,0.006198760247950412,0.0017996400719856025,0.032993401319735965,0.032993401319735965,0.017596480703859198,0.0153969206158768,0.0155968806238752,0.028994201159767974,0.02639472105578878,0.019596080783843194,0.003999200159968007,0.010397920415916811,0.032993401319735965,0.02139572085582879,0.01099780043991201,0.007998400319936016,0,0.006598680263947213,5.998800239952009e-4,0.013797240551889604,0.019796040791841593,0,0,0.00519896020795841,0.01079784043191361,0,0.023195360927814386,0,0,0.005598880223955211,0,0,0.013997200559888004,0.001399720055988802,0,0.0161967606478704,0,0,0.0045990801839632086,0.032993401319735965,0,0.005998800239952012,0,0.0011997600479904018,0,0,0,0.032993401319735965,0,0,0,0,0,0,0,0,0,0.006598680263947213,0.032993401319735965,0.029794041191761572,0.032993401319735965,0.01099780043991201,0,0.01119776044791041,0.011597680463907209,0.017996400719855997,0.013597280543891204,0.032993401319735965,0,0.019396120775844794,0.006998600279944014,0.012797440511897606,0.002199560087982403,0.012797440511897606,0.024195160967806384,0.014797040591881602,0.0161967606478704,0.011997600479904008,0.022395520895820788,0.02099580083983199,0,0,0,0,0.032993401319735965,0,0,0,0,0,0,0.03079384123175357,0,0.002199560087982403,0,0,0.007798440311937616,0,0.032993401319735965,0.015996800639872,0.007398520295940815,0,0,0,0.017996400719855997,0,0.002599480103979204,0,0,0.023595280943811185,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0.014797040591881602,0.032993401319735965,0,1.999600079984003e-4,0.0035992801439712063,0.022595480903819187,0,0.008598280343931215,0,0,0.014997000599880001,0.032993401319735965,0.019196160767846394,0.032993401319735965,7.998400319936012e-4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14717056588682506,0,0,0,0.14717056588682506,0,0,0,0,0,0,0,0,0,0.14717056588682506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29974005198960235,0.29974005198960235,0.29974005198960235,0,0.29974005198960235,0,0,0,0,0,0,0.023595280943811185,0,0.004399120175964808,0,0,0,0.006198760247950412,0,0,0.0017996400719856025,0,0.0037992401519696068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45130973805237345,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6068786242751122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998000399920012,0,0,0,0.009998000399920012,0.009998000399920012,0,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13697260547890633,0,0,0.13697260547890633,0,0.13697260547890633,0,0.13697260547890633,0,0,0,0,0,0,0.0019996000799840027,0,0,0,0,0,0.0027994401119776045,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537092581483678,0,0,0.537092581483678,0.537092581483678,0,0,0.537092581483678,0,0,0,0,0,0,0.010397920415916811,0.008598280343931215,0.0017996400719856025,0,0,0,0.009398120375924813,0,0,0.0067986402719456135,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011997600479904018,0.008198360327934416,0.006398720255948813,0.04899020195960793,0.0031993601279744054,0.008198360327934416,0.002599480103979204,0.007198560287942414,0.0067986402719456135,0.005598880223955211,0.0031993601279744054,3.999200159968006e-4,0.003399320135972806,0.002199560087982403,9.998000399920016e-4,0.011397720455908809,0.011397720455908809,0.011397720455908809,0,0.004799040191961609,0.011397720455908809,0.04159168166366715,0.008198360327934416,0.0019996000799840027,0.003999200159968007,0.011397720455908809,0.3915216956608582,0.011397720455908809,0.0027994401119776045,0.011397720455908809,0.0015996800639872023,0,0.003399320135972806,0.007998400319936016,0,0,0,0,0,0.0031993601279744054,0,0,0,0,0,0.0049990001999600095,0,0,0.0017996400719856025,0,0,0.002199560087982403,0.011397720455908809,0,0.0031993601279744054,0,9.998000399920016e-4,0,0,0,0.011397720455908809,0,0,0,0,0,0,0,0,0,0.002599480103979204,0.007398520295940815,0.007798440311937616,0.011397720455908809,0,0,0.008798240351929614,0.003999200159968007,0.004399120175964808,0.007998400319936016,0.011397720455908809,0,0.003399320135972806,0,0,0,0.002599480103979204,0.01099780043991201,0.0067986402719456135,0.008998200359928014,0.0017996400719856025,0.003399320135972806,0.009598080383923213,0,0,0,0,0.011397720455908809,0,0,0,0,0,0,0.011397720455908809,0,0,0,0,0.004799040191961609,0,0.011397720455908809,0.004199160167966408,0.0027994401119776045,0,0,0,0.004199160167966408,0,7.998400319936012e-4,0,0,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0.006998600279944014,0.011397720455908809,0,0.001399720055988802,0.003999200159968007,0.008598280343931215,0,0.003999200159968007,0,0,0.007198560287942414,0.011397720455908809,0.007998400319936016,0.011397720455908809,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161967606478704,0,0,0.0161967606478704,0.0161967606478704,0.0161967606478704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5430913817236294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,3.999200159968006e-4,3.999200159968006e-4,0,0,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16116776644671352,0,0.1571685662867454,0,0,0,0,0,0,0,0,0,0,0,0.16416716656668962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16116776644671352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015996800639872023,0.008598280343931215,0,0,0,0,0.010197960407918412,0,0,0,0.010197960407918412,0.010197960407918412,0.010197960407918412,0,0,0,0.010197960407918412,0,0,0.010197960407918412,0,0.010197960407918412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4209158168366199,0,0,0,0,0,0,0,0,0.4209158168366199,0.4209158168366199,0,0,0.4209158168366199,0,0.4209158168366199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15696860627874698,0.4209158168366199,0.4209158168366199,0.4209158168366199,0,0.4209158168366199,0.26394721055789255,0.4209158168366199,0.4209158168366199,0.4209158168366199,0.4209158168366199,0,0.4209158168366199,0,0.4209158168366199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08978204359128239,0,0,0.003399320135972806,0.04959008198360313,0.17416516696660994,0,0.006398720255948813,0,0,0.3593281343731192,0,0.3593281343731192,0,0,0.3593281343731192,0.3593281343731192,0,0,0,0.3593281343731192,0,0,0.3593281343731192,0,0.3593281343731192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
