X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,badger,boar,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,presence_2,presence_3,presence_4,presence_5,presence_6
40081,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,3,21,abattage,13,121,NA->cattle,2007,21,b2012,219,39,51,129,NA,NA,NA,NA,NA,NA,1,1,1,1,1
40082,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,4,21,21,abattage,26,121,cattle->cattle,2007,17,b2012,219,39,51,129,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,1,1,1,1,1
40083,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,7,8,21,abattage,52,121,cattle->cattle,2007,14,b2012,219,39,51,129,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,1,1,1,1,1
40084,13,SB0832,cattle,cattle,64420015_3,64420015_0,64420015,64420015,within,11,13,21,abattage,88,121,cattle->cattle,2007,10,b2012,219,39,51,129,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,64420015_0->64420015_3,1,1,1,1,1
40085,13,SB0832,cattle,cattle,64420015_4,64420015_0,64420015,64420015,within,12,13,21,abattage,97,121,cattle->cattle,2008,9,b2012,219,39,51,129,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,64420015_0->64420015_4,1,1,1,1,1
40086,13,SB0832,cattle,cattle,64420015_5,64420015_3,64420015,64420015,within,13,15,20,demographie,113,121,cattle->cattle,2008,7,b2012,219,39,51,129,64420015_3->64420015_5,64420015_3->64420015_5,64420015_3->64420015_5,64420015_3->64420015_5,64420015_3->64420015_5,64420015_3->64420015_5,1,1,1,1,1
40087,13,SB0832,cattle,cattle,64420015_6,64420015_4,64420015,64420015,within,14,18,21,abattage,126,121,cattle->cattle,2008,7,b2012,219,39,51,129,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,64420015_4->64420015_6,1,1,1,1,1
40088,13,SB0832,badger,cattle,45_d500_152_0,64420015_3,45_d500_152,64420015,cattle,16,16,41,demographie,150,121,cattle->badger,2008,25,b2012,219,39,51,129,64420015_3->45_d500_152_0,NA,64420015_3->45_d500_152_0,NA,NA,NA,0,1,0,0,0
40089,13,SB0832,cattle,cattle,64420015_7,64420015_2,64420015,64420015,within,17,-1,21,abattage,163,121,cattle->cattle,2008,4,b2012,219,39,51,129,64420015_2->64420015_7,64420015_2->64420015_7,64420015_2->64420015_7,64420015_2->64420015_7,64420015_2->64420015_7,64420015_2->64420015_7,1,1,1,1,1
40090,13,SB0832,badger,cattle,45_d500_99_839_0,64420015_3,45_d500_99_839,64420015,cattle,18,18,54,demographie,174,121,cattle->badger,2008,36,b2012,219,39,51,129,64420015_3->45_d500_99_839_0,NA,64420015_3->45_d500_99_839_0,NA,NA,NA,0,1,0,0,0
40091,13,SB0832,badger,cattle,45_d500_160_1,64420015_4,45_d500_160,64420015,cattle,18,18,59,demographie,175,121,cattle->badger,2008,41,b2012,219,39,51,129,64420015_4->45_d500_160_1,NA,64420015_4->45_d500_160_1,NA,NA,NA,1,1,1,1,1
40092,13,SB0832,badger,cattle,45_d500_99_839_1,64420015_4,45_d500_99_839,64420015,cattle,18,18,31,demographie,176,121,cattle->badger,2008,13,b2012,219,39,51,129,64420015_4->45_d500_99_839_1,NA,64420015_4->45_d500_99_839_1,NA,NA,NA,0,1,0,0,0
40093,13,SB0832,cattle,cattle,64420015_8,64420015_6,64420015,64420015,within,18,19,20,demographie,177,121,cattle->cattle,2008,2,b2012,219,39,51,129,64420015_6->64420015_8,64420015_6->64420015_8,64420015_6->64420015_8,64420015_6->64420015_8,64420015_6->64420015_8,64420015_6->64420015_8,1,1,1,1,1
40094,13,SB0832,cattle,cattle,40270058_0,64420015_6,64420015,64420015,within,20,24,52,abattage,199,121,cattle->cattle,2008,32,b2012,219,39,51,129,64420015_6->40270058_0,64420015_6->40270058_0,64420015_6->40270058_0,64420015_6->40270058_0,64420015_6->40270058_0,64420015_6->40270058_0,1,1,1,1,1
40095,13,SB0832,cattle,cattle,64420015_9,64420015_1,64420015,64420015,within,21,-1,21,abattage,211,121,cattle->cattle,2008,0,b2012,219,39,51,129,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,64420015_1->64420015_9,1,1,1,1,1
40096,13,SB0832,badger,cattle,45_d500_152_1,64420015_6,45_d500_152,64420015,cattle,21,21,85,demographie,212,121,cattle->badger,2008,64,b2012,219,39,51,129,64420015_6->45_d500_152_1,64420015_6->45_d500_152_1,64420015_6->45_d500_152_1,NA,64420015_6->45_d500_152_1,NA,1,1,0,1,0
40097,13,SB0832,badger,cattle,27_d500_39_0,40270058_0,27_d500_39,40270058,cattle,27,27,157,NA,292,121,cattle->badger,2009,130,b2012,219,39,51,129,40270058_0->27_d500_39_0,40270058_0->27_d500_39_0,40270058_0->27_d500_39_0,NA,40270058_0->27_d500_39_0,NA,1,1,1,1,1
40098,13,SB0832,cattle,cattle,40270058_1,40270058_0,40270058,40270058,within,28,29,52,abattage,305,121,cattle->cattle,2009,24,b2012,219,39,51,129,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,40270058_0->40270058_1,1,1,1,1,1
40099,13,SB0832,badger,cattle,27_d500_26_0,40270058_0,27_d500_26,40270058,cattle,28,28,36,demographie,306,121,cattle->badger,2009,8,b2012,219,39,51,129,40270058_0->27_d500_26_0,NA,40270058_0->27_d500_26_0,NA,NA,NA,0,1,0,0,0
40100,13,SB0832,boar,cattle,40270_0,40270058_0,40270,40270058,cattle,30,30,51,demographie,326,121,cattle->boar,2009,21,b2012,219,39,51,129,40270058_0->40270_0,NA,NA,40270058_0->40270_0,NA,NA,0,0,1,0,0
40101,13,SB0832,badger,badger,45_d500_99_839_2,45_d500_99_839_0,45_d500_99_839,45_d500_99_839,within,30,30,53,demographie,327,121,badger->badger,2009,23,b2012,219,39,51,129,45_d500_99_839_0->45_d500_99_839_2,NA,45_d500_99_839_0->45_d500_99_839_2,NA,NA,NA,0,1,0,0,0
40102,13,SB0832,badger,cattle,27_d500_145_0,40270058_0,27_d500_145,40270058,cattle,32,32,52,demographie,350,121,cattle->badger,2009,20,b2012,219,39,51,129,40270058_0->27_d500_145_0,NA,40270058_0->27_d500_145_0,NA,NA,NA,1,1,1,0,1
40103,13,SB0832,badger,cattle,27_d500_149_1,40270058_0,27_d500_149,40270058,cattle,32,32,47,demographie,351,121,cattle->badger,2009,15,b2012,219,39,51,129,40270058_0->27_d500_149_1,NA,40270058_0->27_d500_149_1,NA,NA,NA,1,1,1,0,1
40104,13,SB0832,boar,cattle,40270_1,40270058_0,40270,40270058,cattle,32,32,55,demographie,352,121,cattle->boar,2009,23,b2012,219,39,51,129,40270058_0->40270_1,NA,NA,40270058_0->40270_1,NA,NA,0,0,1,0,0
40105,13,SB0832,cattle,cattle,40270033_0,40270058_1,40270033,40270058,pasture,32,33,87,abattage,353,121,cattle->cattle,2009,55,b2012,219,39,51,129,40270058_1->40270033_0,40270058_1->40270033_0,40270058_1->40270033_0,40270058_1->40270033_0,40270058_1->40270033_0,40270058_1->40270033_0,1,1,1,1,1
40106,13,SB0832,badger,cattle,27_d500_149_0,40270058_1,27_d500_149,40270058,cattle,32,32,91,trapping,354,121,cattle->badger,2009,59,b2012,219,39,51,129,40270058_1->27_d500_149_0,40270058_1->27_d500_149_0,40270058_1->27_d500_149_0,NA,40270058_1->27_d500_149_0,NA,1,1,0,1,0
40107,13,SB0832,badger,cattle,27_d500_102_0,40270033_0,27_d500_102,40270033,cattle,34,34,127,demographie,382,121,cattle->badger,2009,93,b2012,219,39,51,129,40270033_0->27_d500_102_0,40270033_0->27_d500_102_0,40270033_0->27_d500_102_0,NA,40270033_0->27_d500_102_0,NA,1,1,1,1,1
40108,13,SB0832,badger,cattle,27_d500_138_0,40270033_0,27_d500_138,40270033,cattle,34,34,88,trapping,383,121,cattle->badger,2009,54,b2012,219,39,51,129,40270033_0->27_d500_138_0,40270033_0->27_d500_138_0,40270033_0->27_d500_138_0,NA,40270033_0->27_d500_138_0,NA,1,1,1,1,1
40109,13,SB0832,cattle,cattle,40270058_2,40270058_0,40270058,40270058,within,35,41,51,demographie,393,121,cattle->cattle,2009,16,b2012,219,39,51,129,40270058_0->40270058_2,40270058_0->40270058_2,40270058_0->40270058_2,40270058_0->40270058_2,40270058_0->40270058_2,40270058_0->40270058_2,1,1,1,1,1
40110,13,SB0832,cattle,cattle,40270058_3,40270058_0,40270058,40270058,within,35,40,52,abattage,394,121,cattle->cattle,2009,17,b2012,219,39,51,129,40270058_0->40270058_3,40270058_0->40270058_3,40270058_0->40270058_3,40270058_0->40270058_3,40270058_0->40270058_3,40270058_0->40270058_3,1,1,1,1,1
40111,13,SB0832,boar,cattle,40270_2,40270058_0,40270,40270058,cattle,35,35,36,demographie,395,121,cattle->boar,2009,1,b2012,219,39,51,129,40270058_0->40270_2,NA,NA,40270058_0->40270_2,NA,NA,0,0,1,0,0
40112,13,SB0832,boar,cattle,40270_3,40270058_1,40270,40270058,cattle,35,35,41,demographie,396,121,cattle->boar,2009,6,b2012,219,39,51,129,40270058_1->40270_3,NA,NA,40270058_1->40270_3,NA,NA,0,0,1,0,0
40113,13,SB0832,boar,badger,40270_4,27_d500_149_1,40270,27_d500_149,badger,36,36,155,demographie,404,121,badger->boar,2010,119,b2012,219,39,51,129,27_d500_149_1->40270_4,40270058_0->40270_4,NA,40270058_0->40270_4,NA,40270058_0->40270_4,1,0,1,0,1
40114,13,SB0832,cattle,cattle,40270058_4,40270058_1,40270058,40270058,within,36,46,52,abattage,412,121,cattle->cattle,2010,16,b2012,219,39,51,129,40270058_1->40270058_4,40270058_1->40270058_4,40270058_1->40270058_4,40270058_1->40270058_4,40270058_1->40270058_4,40270058_1->40270058_4,1,1,1,1,1
40115,13,SB0832,cattle,cattle,40270058_5,40270058_0,40270058,40270058,within,37,38,52,abattage,436,121,cattle->cattle,2010,15,b2012,219,39,51,129,40270058_0->40270058_5,40270058_0->40270058_5,40270058_0->40270058_5,40270058_0->40270058_5,40270058_0->40270058_5,40270058_0->40270058_5,1,1,1,1,1
40116,13,SB0832,boar,badger,40270_5,27_d500_138_0,40270,27_d500_138,badger,38,38,62,demographie,450,121,badger->boar,2010,24,b2012,219,39,51,129,27_d500_138_0->40270_5,27_d500_138_0->40270_5,NA,40270033_0->40270_5,NA,40270033_0->40270_5,1,0,1,0,1
40117,13,SB0832,boar,badger,40270_6,27_d500_145_0,40270,27_d500_145,badger,38,38,64,demographie,451,121,badger->boar,2010,26,b2012,219,39,51,129,27_d500_145_0->40270_6,40270058_0->40270_6,NA,40270058_0->40270_6,NA,40270058_0->40270_6,1,0,1,0,1
40118,13,SB0832,cattle,cattle,40270058_6,40270058_0,40270058,40270058,within,38,45,52,abattage,455,121,cattle->cattle,2010,14,b2012,219,39,51,129,40270058_0->40270058_6,40270058_0->40270058_6,40270058_0->40270058_6,40270058_0->40270058_6,40270058_0->40270058_6,40270058_0->40270058_6,1,1,1,1,1
40119,13,SB0832,boar,cattle,40270_7,40270033_0,40270,40270033,cattle,39,39,40,demographie,471,121,cattle->boar,2010,1,b2012,219,39,51,129,40270033_0->40270_7,NA,NA,40270033_0->40270_7,NA,NA,0,0,1,0,0
40120,13,SB0832,badger,badger,27_d500_149_2,27_d500_149_0,27_d500_149,27_d500_149,within,40,40,50,demographie,479,121,badger->badger,2010,10,b2012,219,39,51,129,27_d500_149_0->27_d500_149_2,NA,27_d500_149_0->27_d500_149_2,NA,NA,NA,0,1,0,0,0
40121,13,SB0832,boar,cattle,40270_8,40270033_0,40270,40270033,cattle,40,40,70,demographie,487,121,cattle->boar,2010,30,b2012,219,39,51,129,40270033_0->40270_8,40270033_0->40270_8,NA,40270033_0->40270_8,NA,40270033_0->40270_8,1,0,1,0,1
40122,13,SB0832,cattle,cattle,40270058_7,40270058_5,40270058,40270058,within,40,44,52,abattage,488,121,cattle->cattle,2010,12,b2012,219,39,51,129,40270058_5->40270058_7,40270058_5->40270058_7,40270058_5->40270058_7,40270058_5->40270058_7,40270058_5->40270058_7,40270058_5->40270058_7,1,1,1,1,1
40123,13,SB0832,cattle,cattle,40270058_8,40270033_0,40270058,40270033,pasture,41,45,52,abattage,510,121,cattle->cattle,2010,11,b2012,219,39,51,129,40270033_0->40270058_8,40270033_0->40270058_8,40270033_0->40270058_8,40270033_0->40270058_8,40270033_0->40270058_8,40270033_0->40270058_8,1,1,1,1,1
40124,13,SB0832,badger,cattle,27_d500_140_0,40270033_0,27_d500_140,40270033,cattle,41,41,53,demographie,511,121,cattle->badger,2010,12,b2012,219,39,51,129,40270033_0->27_d500_140_0,NA,40270033_0->27_d500_140_0,NA,NA,NA,1,1,0,1,0
40125,13,SB0832,badger,cattle,27_d500_141_0,40270033_0,27_d500_141,40270033,cattle,41,41,157,NA,512,121,cattle->badger,2010,116,b2012,219,39,51,129,40270033_0->27_d500_141_0,40270033_0->27_d500_141_0,40270033_0->27_d500_141_0,NA,40270033_0->27_d500_141_0,NA,1,1,1,1,1
40126,13,SB0832,badger,cattle,27_d500_145_1,40270033_0,27_d500_145,40270033,cattle,41,41,103,trapping,513,121,cattle->badger,2010,62,b2012,219,39,51,129,40270033_0->27_d500_145_1,40270033_0->27_d500_145_1,40270033_0->27_d500_145_1,NA,40270033_0->27_d500_145_1,NA,1,1,1,1,1
40127,13,SB0832,boar,cattle,40270_9,40270033_0,40270,40270033,cattle,41,41,104,demographie,514,121,cattle->boar,2010,63,b2012,219,39,51,129,40270033_0->40270_9,40270033_0->40270_9,NA,40270033_0->40270_9,NA,40270033_0->40270_9,1,0,1,0,1
40128,13,SB0832,boar,cattle,40270_10,40270033_0,40270,40270033,cattle,42,42,52,demographie,536,121,cattle->boar,2010,10,b2012,219,39,51,129,40270033_0->40270_10,NA,NA,40270033_0->40270_10,NA,NA,0,0,1,0,0
40129,13,SB0832,cattle,cattle,40270033_1,40270033_0,40270033,40270033,within,43,-1,46,demographie,565,121,cattle->cattle,2010,3,b2012,219,39,51,129,40270033_0->40270033_1,40270033_0->40270033_1,40270033_0->40270033_1,40270033_0->40270033_1,40270033_0->40270033_1,40270033_0->40270033_1,1,1,1,1,1
40130,13,SB0832,badger,cattle,27_d500_142_0,40270033_0,27_d500_142,40270033,cattle,43,43,62,demographie,566,121,cattle->badger,2010,19,b2012,219,39,51,129,40270033_0->27_d500_142_0,40270033_0->27_d500_142_0,40270033_0->27_d500_142_0,NA,40270033_0->27_d500_142_0,NA,1,1,0,1,0
40131,13,SB0832,badger,cattle,27_d500_142_1,40270033_0,27_d500_142,40270033,cattle,43,43,153,demographie,567,121,cattle->badger,2010,110,b2012,219,39,51,129,40270033_0->27_d500_142_1,40270033_0->27_d500_142_1,40270033_0->27_d500_142_1,NA,40270033_0->27_d500_142_1,NA,1,1,1,1,1
40132,13,SB0832,badger,cattle,27_d500_149_4,40270058_2,27_d500_149,40270058,cattle,43,43,72,demographie,568,121,cattle->badger,2010,29,b2012,219,39,51,129,40270058_2->27_d500_149_4,40270058_2->27_d500_149_4,40270058_2->27_d500_149_4,NA,40270058_2->27_d500_149_4,NA,1,1,0,1,0
40133,13,SB0832,boar,cattle,40270_11,40270058_3,40270,40270058,cattle,43,43,56,demographie,569,121,cattle->boar,2010,13,b2012,219,39,51,129,40270058_3->40270_11,NA,NA,40270058_3->40270_11,NA,NA,0,0,1,0,0
40134,13,SB0832,badger,cattle,27_d500_149_3,40270058_5,27_d500_149,40270058,cattle,43,43,157,NA,570,121,cattle->badger,2010,114,b2012,219,39,51,129,40270058_5->27_d500_149_3,40270058_5->27_d500_149_3,40270058_5->27_d500_149_3,NA,40270058_5->27_d500_149_3,NA,1,1,1,1,1
40135,13,SB0832,badger,cattle,27_d500_141_1,40270033_0,27_d500_141,40270033,cattle,44,44,50,demographie,594,121,cattle->badger,2010,6,b2012,219,39,51,129,40270033_0->27_d500_141_1,NA,40270033_0->27_d500_141_1,NA,NA,NA,0,1,0,0,0
40136,13,SB0832,badger,cattle,27_d500_142_2,40270033_0,27_d500_142,40270033,cattle,44,44,90,demographie,595,121,cattle->badger,2010,46,b2012,219,39,51,129,40270033_0->27_d500_142_2,40270033_0->27_d500_142_2,40270033_0->27_d500_142_2,NA,40270033_0->27_d500_142_2,NA,1,1,1,1,1
40137,13,SB0832,boar,cattle,40270_12,40270058_2,40270,40270058,cattle,44,44,59,demographie,596,121,cattle->boar,2010,15,b2012,219,39,51,129,40270058_2->40270_12,NA,NA,40270058_2->40270_12,NA,NA,0,0,1,0,0
40138,13,SB0832,boar,cattle,40270_13,40270058_2,40270,40270058,cattle,45,45,73,demographie,624,121,cattle->boar,2010,28,b2012,219,39,51,129,40270058_2->40270_13,40270058_2->40270_13,NA,40270058_2->40270_13,NA,40270058_2->40270_13,1,0,1,0,1
40139,13,SB0832,badger,cattle,27_d500_26_1,40270058_5,27_d500_26,40270058,cattle,45,45,51,demographie,625,121,cattle->badger,2010,6,b2012,219,39,51,129,40270058_5->27_d500_26_1,NA,40270058_5->27_d500_26_1,NA,NA,NA,0,1,0,0,0
40140,13,SB0832,boar,cattle,40270_14,40270033_0,40270,40270033,cattle,46,46,72,demographie,644,121,cattle->boar,2010,26,b2012,219,39,51,129,40270033_0->40270_14,40270033_0->40270_14,NA,40270033_0->40270_14,NA,40270033_0->40270_14,1,0,1,0,1
40141,13,SB0832,cattle,cattle,40270058_9,40270058_2,40270058,40270058,within,46,48,52,demographie,645,121,cattle->cattle,2010,6,b2012,219,39,51,129,40270058_2->40270058_9,40270058_2->40270058_9,40270058_2->40270058_9,40270058_2->40270058_9,40270058_2->40270058_9,40270058_2->40270058_9,1,1,1,1,1
40142,13,SB0832,cattle,cattle,40270058_10,40270058_3,40270058,40270058,within,47,51,52,abattage,689,121,cattle->cattle,2010,5,b2012,219,39,51,129,40270058_3->40270058_10,40270058_3->40270058_10,40270058_3->40270058_10,40270058_3->40270058_10,40270058_3->40270058_10,40270058_3->40270058_10,1,1,1,1,1
40143,13,SB0832,cattle,cattle,40270058_11,40270058_4,40270058,40270058,within,47,-1,52,abattage,690,121,cattle->cattle,2010,5,b2012,219,39,51,129,40270058_4->40270058_11,40270058_4->40270058_11,40270058_4->40270058_11,40270058_4->40270058_11,40270058_4->40270058_11,40270058_4->40270058_11,1,1,1,1,1
40144,13,SB0832,boar,cattle,40270_15,40270058_5,40270,40270058,cattle,47,47,52,demographie,691,121,cattle->boar,2010,5,b2012,219,39,51,129,40270058_5->40270_15,NA,NA,40270058_5->40270_15,NA,NA,0,0,1,0,0
40145,13,SB0832,cattle,cattle,40270058_12,40270058_6,40270058,40270058,within,47,51,52,abattage,692,121,cattle->cattle,2010,5,b2012,219,39,51,129,40270058_6->40270058_12,40270058_6->40270058_12,40270058_6->40270058_12,40270058_6->40270058_12,40270058_6->40270058_12,40270058_6->40270058_12,1,1,1,1,1
40146,13,SB0832,cattle,cattle,40270033_2,40270033_0,40270033,40270033,within,48,55,80,demographie,743,121,cattle->cattle,2011,32,b2012,219,39,51,129,40270033_0->40270033_2,40270033_0->40270033_2,40270033_0->40270033_2,40270033_0->40270033_2,40270033_0->40270033_2,40270033_0->40270033_2,1,1,1,1,1
40147,13,SB0832,cattle,cattle,40270058_16,40270058_2,40270058,40270058,within,48,-1,52,abattage,744,121,cattle->cattle,2011,4,b2012,219,39,51,129,40270058_2->40270058_16,40270058_2->40270058_16,40270058_2->40270058_16,40270058_2->40270058_16,40270058_2->40270058_16,40270058_2->40270058_16,1,1,1,1,1
40148,13,SB0832,cattle,cattle,40270058_17,40270058_4,40270058,40270058,within,48,-1,50,demographie,745,121,cattle->cattle,2011,2,b2012,219,39,51,129,40270058_4->40270058_17,40270058_4->40270058_17,40270058_4->40270058_17,40270058_4->40270058_17,40270058_4->40270058_17,40270058_4->40270058_17,1,1,1,1,1
40149,13,SB0832,cattle,cattle,40270058_13,40270058_8,40270058,40270058,within,48,51,52,abattage,746,121,cattle->cattle,2011,4,b2012,219,39,51,129,40270058_8->40270058_13,40270058_8->40270058_13,40270058_8->40270058_13,40270058_8->40270058_13,40270058_8->40270058_13,40270058_8->40270058_13,1,1,1,1,1
40150,13,SB0832,cattle,cattle,40270058_14,40270058_8,40270058,40270058,within,48,-1,52,abattage,747,121,cattle->cattle,2011,4,b2012,219,39,51,129,40270058_8->40270058_14,40270058_8->40270058_14,40270058_8->40270058_14,40270058_8->40270058_14,40270058_8->40270058_14,40270058_8->40270058_14,1,1,1,1,1
40151,13,SB0832,cattle,cattle,40270058_15,40270058_8,40270058,40270058,within,48,-1,52,abattage,748,121,cattle->cattle,2011,4,b2012,219,39,51,129,40270058_8->40270058_15,40270058_8->40270058_15,40270058_8->40270058_15,40270058_8->40270058_15,40270058_8->40270058_15,40270058_8->40270058_15,1,1,1,1,1
40152,13,SB0832,boar,badger,40270_17,27_d500_145_0,40270,27_d500_145,badger,49,49,57,demographie,782,121,badger->boar,2011,8,b2012,219,39,51,129,27_d500_145_0->40270_17,NA,NA,40270058_0->40270_17,NA,NA,0,0,1,0,0
40153,13,SB0832,boar,cattle,40270_16,40270033_0,40270,40270033,cattle,49,49,65,demographie,790,121,cattle->boar,2011,16,b2012,219,39,51,129,40270033_0->40270_16,40270033_0->40270_16,NA,40270033_0->40270_16,NA,40270033_0->40270_16,1,0,1,0,1
40154,13,SB0832,cattle,cattle,40270058_19,40270058_2,40270058,40270058,within,49,-1,52,abattage,791,121,cattle->cattle,2011,3,b2012,219,39,51,129,40270058_2->40270058_19,40270058_2->40270058_19,40270058_2->40270058_19,40270058_2->40270058_19,40270058_2->40270058_19,40270058_2->40270058_19,1,1,1,1,1
40155,13,SB0832,cattle,cattle,40270058_20,40270058_8,40270058,40270058,within,49,-1,52,abattage,792,121,cattle->cattle,2011,3,b2012,219,39,51,129,40270058_8->40270058_20,40270058_8->40270058_20,40270058_8->40270058_20,40270058_8->40270058_20,40270058_8->40270058_20,40270058_8->40270058_20,1,1,1,1,1
40156,13,SB0832,cattle,cattle,40270058_18,40270058_9,40270058,40270058,within,49,49,52,abattage,793,121,cattle->cattle,2011,3,b2012,219,39,51,129,40270058_9->40270058_18,40270058_9->40270058_18,40270058_9->40270058_18,40270058_9->40270058_18,40270058_9->40270058_18,40270058_9->40270058_18,1,1,1,1,1
