X1,root,type,sp_infected,sp_infector,infected,infector,pop_infected,pop_infector,modeinfection,tinfection,tinfective,tremoved,moderemoval,index,sim,transmission,year,period_inf,surv,nb_lineages,cattle,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6
20215,13,SB0832,cattle,NA,64420015_0,NA,64420015,NA,initialisation,0,2,20,demographie,13,46,NA->cattle,2007,20,b2012,314,314,NA,NA,NA,NA,NA,NA
20216,13,SB0832,cattle,cattle,64420044_0,64420015_0,64420044,64420015,pasture,6,-1,25,abattage,25,46,cattle->cattle,2007,19,b2012,314,314,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0,64420015_0->64420044_0
20217,13,SB0832,cattle,cattle,64420015_1,64420015_0,64420015,64420015,within,11,15,21,abattage,44,46,cattle->cattle,2007,10,b2012,314,314,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1,64420015_0->64420015_1
20218,13,SB0832,cattle,cattle,64420015_2,64420015_0,64420015,64420015,within,11,12,21,abattage,45,46,cattle->cattle,2007,10,b2012,314,314,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2,64420015_0->64420015_2
20219,13,SB0832,cattle,cattle,64420015_3,64420015_2,64420015,64420015,within,13,14,21,demographie,60,46,cattle->cattle,2008,8,b2012,314,314,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3,64420015_2->64420015_3
20220,13,SB0832,cattle,cattle,64420044_1,64420015_3,64420044,64420015,pasture,18,30,50,abattage,100,46,cattle->cattle,2008,32,b2012,314,314,64420015_3->64420044_1,64420015_3->64420044_1,64420015_3->64420044_1,64420015_3->64420044_1,64420015_3->64420044_1,64420015_3->64420044_1
20221,13,SB0832,cattle,cattle,64420015_4,64420015_2,64420015,64420015,within,21,-1,21,abattage,136,46,cattle->cattle,2008,0,b2012,314,314,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4,64420015_2->64420015_4
20222,13,SB0832,cattle,cattle,64420044_2,64420015_1,64420044,64420015,pasture,22,23,50,abattage,146,46,cattle->cattle,2008,28,b2012,314,314,64420015_1->64420044_2,64420015_1->64420044_2,64420015_1->64420044_2,64420015_1->64420044_2,64420015_1->64420044_2,64420015_1->64420044_2
20223,13,SB0832,cattle,cattle,64420044_3,64420044_2,64420044,64420044,within,24,-1,42,demographie,183,46,cattle->cattle,2009,18,b2012,314,314,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3,64420044_2->64420044_3
20224,13,SB0832,cattle,cattle,64420044_4,64420044_2,64420044,64420044,within,31,36,50,abattage,229,46,cattle->cattle,2009,19,b2012,314,314,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4,64420044_2->64420044_4
20225,13,SB0832,cattle,cattle,64420044_5,64420044_2,64420044,64420044,within,32,38,49,demographie,233,46,cattle->cattle,2009,17,b2012,314,314,64420044_2->64420044_5,64420044_2->64420044_5,64420044_2->64420044_5,64420044_2->64420044_5,64420044_2->64420044_5,64420044_2->64420044_5
20226,13,SB0832,cattle,cattle,64420044_6,64420044_1,64420044,64420044,within,35,39,50,abattage,243,46,cattle->cattle,2009,15,b2012,314,314,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6,64420044_1->64420044_6
20227,13,SB0832,cattle,cattle,64420044_7,64420044_1,64420044,64420044,within,35,36,50,abattage,244,46,cattle->cattle,2009,15,b2012,314,314,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7,64420044_1->64420044_7
20228,13,SB0832,cattle,cattle,64420044_8,64420044_7,64420044,64420044,within,36,39,50,abattage,254,46,cattle->cattle,2010,14,b2012,314,314,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8,64420044_7->64420044_8
20229,13,SB0832,cattle,cattle,64420044_9,64420044_1,64420044,64420044,within,37,40,50,abattage,264,46,cattle->cattle,2010,13,b2012,314,314,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9,64420044_1->64420044_9
20230,13,SB0832,cattle,cattle,64420044_10,64420044_1,64420044,64420044,within,38,48,50,abattage,271,46,cattle->cattle,2010,12,b2012,314,314,64420044_1->64420044_10,64420044_1->64420044_10,64420044_1->64420044_10,64420044_1->64420044_10,64420044_1->64420044_10,64420044_1->64420044_10
20231,13,SB0832,cattle,cattle,64420044_11,64420044_2,64420044,64420044,within,38,40,50,abattage,272,46,cattle->cattle,2010,12,b2012,314,314,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11,64420044_2->64420044_11
20232,13,SB0832,cattle,cattle,64420044_14,64420044_2,64420044,64420044,within,38,-1,47,demographie,273,46,cattle->cattle,2010,9,b2012,314,314,64420044_2->64420044_14,64420044_2->64420044_14,64420044_2->64420044_14,64420044_2->64420044_14,64420044_2->64420044_14,64420044_2->64420044_14
20233,13,SB0832,cattle,cattle,64420044_12,64420044_7,64420044,64420044,within,38,-1,50,demographie,274,46,cattle->cattle,2010,12,b2012,314,314,64420044_7->64420044_12,64420044_7->64420044_12,64420044_7->64420044_12,64420044_7->64420044_12,64420044_7->64420044_12,64420044_7->64420044_12
20234,13,SB0832,cattle,cattle,64420044_13,64420044_7,64420044,64420044,within,38,-1,50,abattage,275,46,cattle->cattle,2010,12,b2012,314,314,64420044_7->64420044_13,64420044_7->64420044_13,64420044_7->64420044_13,64420044_7->64420044_13,64420044_7->64420044_13,64420044_7->64420044_13
20235,13,SB0832,cattle,cattle,64420047_0,64420044_2,64420047,64420044,pasture,41,48,64,abattage,298,46,cattle->cattle,2010,23,b2012,314,314,64420044_2->64420047_0,64420044_2->64420047_0,64420044_2->64420047_0,64420044_2->64420047_0,64420044_2->64420047_0,64420044_2->64420047_0
20236,13,SB0832,cattle,cattle,64420044_15,64420044_7,64420044,64420044,within,41,46,50,abattage,299,46,cattle->cattle,2010,9,b2012,314,314,64420044_7->64420044_15,64420044_7->64420044_15,64420044_7->64420044_15,64420044_7->64420044_15,64420044_7->64420044_15,64420044_7->64420044_15
20237,13,SB0832,cattle,cattle,64420015_5,64420044_2,64420015,64420044,pasture,42,44,61,abattage,310,46,cattle->cattle,2010,19,b2012,314,314,64420044_2->64420015_5,64420044_2->64420015_5,64420044_2->64420015_5,64420044_2->64420015_5,64420044_2->64420015_5,64420044_2->64420015_5
20238,13,SB0832,cattle,cattle,64420047_1,64420044_2,64420047,64420044,pasture,42,51,64,abattage,311,46,cattle->cattle,2010,22,b2012,314,314,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1,64420044_2->64420047_1
20239,13,SB0832,cattle,cattle,64420044_16,64420044_5,64420044,64420044,within,42,48,50,abattage,312,46,cattle->cattle,2010,8,b2012,314,314,64420044_5->64420044_16,64420044_5->64420044_16,64420044_5->64420044_16,64420044_5->64420044_16,64420044_5->64420044_16,64420044_5->64420044_16
20240,13,SB0832,cattle,cattle,64420047_2,64420044_2,64420047,64420044,pasture,43,63,64,abattage,322,46,cattle->cattle,2010,21,b2012,314,314,64420044_2->64420047_2,64420044_2->64420047_2,64420044_2->64420047_2,64420044_2->64420047_2,64420044_2->64420047_2,64420044_2->64420047_2
20241,13,SB0832,cattle,cattle,64420015_6,64420044_9,64420015,64420044,pasture,43,44,51,demographie,323,46,cattle->cattle,2010,8,b2012,314,314,64420044_9->64420015_6,64420044_9->64420015_6,64420044_9->64420015_6,64420044_9->64420015_6,64420044_9->64420015_6,64420044_9->64420015_6
20242,13,SB0832,cattle,cattle,64420015_7,64420044_7,64420015,64420044,pasture,45,-1,47,demographie,339,46,cattle->cattle,2010,2,b2012,314,314,64420044_7->64420015_7,64420044_7->64420015_7,64420044_7->64420015_7,64420044_7->64420015_7,64420044_7->64420015_7,64420044_7->64420015_7
20243,13,SB0832,cattle,cattle,64420044_17,64420044_2,64420044,64420044,within,47,-1,50,abattage,359,46,cattle->cattle,2010,3,b2012,314,314,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17,64420044_2->64420044_17
20244,13,SB0832,cattle,cattle,64420044_19,64420044_10,64420044,64420044,within,48,50,50,abattage,373,46,cattle->cattle,2011,2,b2012,314,314,64420044_10->64420044_19,64420044_10->64420044_19,64420044_10->64420044_19,64420044_10->64420044_19,64420044_10->64420044_19,64420044_10->64420044_19
20245,13,SB0832,cattle,cattle,64420044_20,64420044_2,64420044,64420044,within,48,-1,50,abattage,374,46,cattle->cattle,2011,2,b2012,314,314,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20,64420044_2->64420044_20
20246,13,SB0832,cattle,cattle,64420044_18,64420044_6,64420044,64420044,within,48,-1,50,abattage,375,46,cattle->cattle,2011,2,b2012,314,314,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18,64420044_6->64420044_18
20247,13,SB0832,cattle,cattle,64420044_23,64420044_1,64420044,64420044,within,49,-1,50,abattage,390,46,cattle->cattle,2011,1,b2012,314,314,64420044_1->64420044_23,64420044_1->64420044_23,64420044_1->64420044_23,64420044_1->64420044_23,64420044_1->64420044_23,64420044_1->64420044_23
20248,13,SB0832,cattle,cattle,64420044_21,64420044_10,64420044,64420044,within,49,-1,50,abattage,391,46,cattle->cattle,2011,1,b2012,314,314,64420044_10->64420044_21,64420044_10->64420044_21,64420044_10->64420044_21,64420044_10->64420044_21,64420044_10->64420044_21,64420044_10->64420044_21
20249,13,SB0832,cattle,cattle,64420044_22,64420044_15,64420044,64420044,within,49,-1,50,abattage,392,46,cattle->cattle,2011,1,b2012,314,314,64420044_15->64420044_22,64420044_15->64420044_22,64420044_15->64420044_22,64420044_15->64420044_22,64420044_15->64420044_22,64420044_15->64420044_22
20250,13,SB0832,cattle,cattle,64420047_3,64420047_0,64420047,64420047,within,49,56,63,demographie,393,46,cattle->cattle,2011,14,b2012,314,314,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3,64420047_0->64420047_3
20251,13,SB0832,cattle,cattle,64420047_4,64420047_0,64420047,64420047,within,49,54,64,abattage,394,46,cattle->cattle,2011,15,b2012,314,314,64420047_0->64420047_4,64420047_0->64420047_4,64420047_0->64420047_4,64420047_0->64420047_4,64420047_0->64420047_4,64420047_0->64420047_4
20252,13,SB0832,cattle,cattle,64420047_5,64420047_0,64420047,64420047,within,49,50,64,abattage,395,46,cattle->cattle,2011,15,b2012,314,314,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5,64420047_0->64420047_5
20253,13,SB0832,cattle,cattle,64420044_25,64420044_1,64420044,64420044,within,50,-1,50,abattage,414,46,cattle->cattle,2011,0,b2012,314,314,64420044_1->64420044_25,64420044_1->64420044_25,64420044_1->64420044_25,64420044_1->64420044_25,64420044_1->64420044_25,64420044_1->64420044_25
20254,13,SB0832,cattle,cattle,64420044_26,64420044_15,64420044,64420044,within,50,-1,50,abattage,415,46,cattle->cattle,2011,0,b2012,314,314,64420044_15->64420044_26,64420044_15->64420044_26,64420044_15->64420044_26,64420044_15->64420044_26,64420044_15->64420044_26,64420044_15->64420044_26
20255,13,SB0832,cattle,cattle,64420044_27,64420044_16,64420044,64420044,within,50,-1,50,abattage,416,46,cattle->cattle,2011,0,b2012,314,314,64420044_16->64420044_27,64420044_16->64420044_27,64420044_16->64420044_27,64420044_16->64420044_27,64420044_16->64420044_27,64420044_16->64420044_27
20256,13,SB0832,cattle,cattle,64420044_24,64420044_9,64420044,64420044,within,50,-1,50,abattage,417,46,cattle->cattle,2011,0,b2012,314,314,64420044_9->64420044_24,64420044_9->64420044_24,64420044_9->64420044_24,64420044_9->64420044_24,64420044_9->64420044_24,64420044_9->64420044_24
20257,13,SB0832,cattle,cattle,64420044_28,64420044_9,64420044,64420044,within,50,-1,50,abattage,418,46,cattle->cattle,2011,0,b2012,314,314,64420044_9->64420044_28,64420044_9->64420044_28,64420044_9->64420044_28,64420044_9->64420044_28,64420044_9->64420044_28,64420044_9->64420044_28
20258,13,SB0832,cattle,cattle,64420035_0,64420047_0,64420035,64420047,pasture,52,54,68,abattage,442,46,cattle->cattle,2011,16,b2012,314,314,64420047_0->64420035_0,64420047_0->64420035_0,64420047_0->64420035_0,64420047_0->64420035_0,64420047_0->64420035_0,64420047_0->64420035_0
20259,13,SB0832,cattle,cattle,64420012_0,64420047_1,64420012,64420047,pasture,52,53,73,demographie,443,46,cattle->cattle,2011,21,b2012,314,314,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0,64420047_1->64420012_0
20260,13,SB0832,cattle,cattle,64420038_0,64420047_5,64420038,64420047,pasture,52,54,75,abattage,444,46,cattle->cattle,2011,23,b2012,314,314,64420047_5->64420038_0,64420047_5->64420038_0,64420047_5->64420038_0,64420047_5->64420038_0,64420047_5->64420038_0,64420047_5->64420038_0
20261,13,SB0832,cattle,cattle,64420038_1,64420047_5,64420038,64420047,pasture,52,53,75,abattage,445,46,cattle->cattle,2011,23,b2012,314,314,64420047_5->64420038_1,64420047_5->64420038_1,64420047_5->64420038_1,64420047_5->64420038_1,64420047_5->64420038_1,64420047_5->64420038_1
20262,13,SB0832,cattle,cattle,64420047_6,64420047_1,64420047,64420047,within,53,53,64,abattage,456,46,cattle->cattle,2011,11,b2012,314,314,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6,64420047_1->64420047_6
20263,13,SB0832,cattle,cattle,64420038_2,64420047_5,64420038,64420047,pasture,53,56,75,abattage,457,46,cattle->cattle,2011,22,b2012,314,314,64420047_5->64420038_2,64420047_5->64420038_2,64420047_5->64420038_2,64420047_5->64420038_2,64420047_5->64420038_2,64420047_5->64420038_2
20264,13,SB0832,cattle,cattle,64420039_0,64420047_0,64420039,64420047,pasture,54,57,72,abattage,475,46,cattle->cattle,2011,18,b2012,314,314,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0,64420047_0->64420039_0
20265,13,SB0832,cattle,cattle,64420012_1,64420047_1,64420012,64420047,pasture,54,55,72,demographie,476,46,cattle->cattle,2011,18,b2012,314,314,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1,64420047_1->64420012_1
20266,13,SB0832,cattle,cattle,64420039_1,64420047_4,64420039,64420047,pasture,54,56,72,abattage,477,46,cattle->cattle,2011,18,b2012,314,314,64420047_4->64420039_1,64420047_4->64420039_1,64420047_4->64420039_1,64420047_4->64420039_1,64420047_4->64420039_1,64420047_4->64420039_1
20267,13,SB0832,cattle,cattle,64420028_0,64420047_0,64420028,64420047,pasture,55,60,64,abattage,504,46,cattle->cattle,2011,9,b2012,314,314,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0,64420047_0->64420028_0
20268,13,SB0832,cattle,cattle,64420035_1,64420047_0,64420035,64420047,pasture,55,56,68,abattage,505,46,cattle->cattle,2011,13,b2012,314,314,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1,64420047_0->64420035_1
20269,13,SB0832,cattle,cattle,64420047_7,64420047_1,64420047,64420047,within,55,56,64,abattage,506,46,cattle->cattle,2011,9,b2012,314,314,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7,64420047_1->64420047_7
20270,13,SB0832,cattle,cattle,64420012_2,64420047_4,64420012,64420047,pasture,55,-1,73,abattage,507,46,cattle->cattle,2011,18,b2012,314,314,64420047_4->64420012_2,64420047_4->64420012_2,64420047_4->64420012_2,64420047_4->64420012_2,64420047_4->64420012_2,64420047_4->64420012_2
20271,13,SB0832,cattle,cattle,64420039_2,64420038_0,64420039,64420038,pasture,56,59,72,abattage,523,46,cattle->cattle,2011,16,b2012,314,314,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2,64420038_0->64420039_2
20272,13,SB0832,cattle,cattle,64420038_3,64420038_1,64420038,64420038,within,56,61,75,abattage,524,46,cattle->cattle,2011,19,b2012,314,314,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3,64420038_1->64420038_3
20273,13,SB0832,cattle,cattle,64420038_4,64420038_1,64420038,64420038,within,56,60,75,abattage,525,46,cattle->cattle,2011,19,b2012,314,314,64420038_1->64420038_4,64420038_1->64420038_4,64420038_1->64420038_4,64420038_1->64420038_4,64420038_1->64420038_4,64420038_1->64420038_4
20274,13,SB0832,cattle,cattle,64420028_1,64420047_4,64420028,64420047,pasture,56,57,64,abattage,526,46,cattle->cattle,2011,8,b2012,314,314,64420047_4->64420028_1,64420047_4->64420028_1,64420047_4->64420028_1,64420047_4->64420028_1,64420047_4->64420028_1,64420047_4->64420028_1
20275,13,SB0832,cattle,cattle,64420035_2,64420047_7,64420035,64420047,pasture,56,58,65,demographie,527,46,cattle->cattle,2011,9,b2012,314,314,64420047_7->64420035_2,64420047_7->64420035_2,64420047_7->64420035_2,64420047_7->64420035_2,64420047_7->64420035_2,64420047_7->64420035_2
20276,13,SB0832,cattle,cattle,64420047_8,64420035_4,64420047,64420035,pasture,57,62,64,abattage,554,46,cattle->cattle,2011,7,b2012,314,314,64420035_4->64420047_8,64420035_4->64420047_8,64420035_4->64420047_8,64420035_4->64420047_8,64420035_4->64420047_8,64420035_4->64420047_8
20277,13,SB0832,cattle,cattle,64420035_3,64420047_0,64420035,64420047,pasture,57,60,68,abattage,555,46,cattle->cattle,2011,11,b2012,314,314,64420047_0->64420035_3,64420047_0->64420035_3,64420047_0->64420035_3,64420047_0->64420035_3,64420047_0->64420035_3,64420047_0->64420035_3
20278,13,SB0832,cattle,cattle,64420035_5,64420047_0,64420035,64420047,pasture,57,58,68,abattage,556,46,cattle->cattle,2011,11,b2012,314,314,64420047_0->64420035_5,64420047_0->64420035_5,64420047_0->64420035_5,64420047_0->64420035_5,64420047_0->64420035_5,64420047_0->64420035_5
20279,13,SB0832,cattle,cattle,64420035_4,64420047_1,64420035,64420047,pasture,57,57,68,abattage,557,46,cattle->cattle,2011,11,b2012,314,314,64420047_1->64420035_4,64420047_1->64420035_4,64420047_1->64420035_4,64420047_1->64420035_4,64420047_1->64420035_4,64420047_1->64420035_4
20280,13,SB0832,cattle,cattle,64420039_4,64420047_1,64420039,64420047,pasture,57,63,72,abattage,558,46,cattle->cattle,2011,15,b2012,314,314,64420047_1->64420039_4,64420047_1->64420039_4,64420047_1->64420039_4,64420047_1->64420039_4,64420047_1->64420039_4,64420047_1->64420039_4
20281,13,SB0832,cattle,cattle,64420047_9,64420047_5,64420047,64420047,within,57,60,64,abattage,559,46,cattle->cattle,2011,7,b2012,314,314,64420047_5->64420047_9,64420047_5->64420047_9,64420047_5->64420047_9,64420047_5->64420047_9,64420047_5->64420047_9,64420047_5->64420047_9
20282,13,SB0832,cattle,cattle,64420047_10,64420047_6,64420047,64420047,within,57,-1,64,abattage,560,46,cattle->cattle,2011,7,b2012,314,314,64420047_6->64420047_10,64420047_6->64420047_10,64420047_6->64420047_10,64420047_6->64420047_10,64420047_6->64420047_10,64420047_6->64420047_10
20283,13,SB0832,cattle,cattle,64420039_3,64420047_7,64420039,64420047,pasture,57,58,72,abattage,561,46,cattle->cattle,2011,15,b2012,314,314,64420047_7->64420039_3,64420047_7->64420039_3,64420047_7->64420039_3,64420047_7->64420039_3,64420047_7->64420039_3,64420047_7->64420039_3
20284,13,SB0832,cattle,cattle,64420039_5,64420038_1,64420039,64420038,pasture,58,59,72,abattage,582,46,cattle->cattle,2011,14,b2012,314,314,64420038_1->64420039_5,64420038_1->64420039_5,64420038_1->64420039_5,64420038_1->64420039_5,64420038_1->64420039_5,64420038_1->64420039_5
20285,13,SB0832,cattle,cattle,64420044_29,64420047_3,64420044,64420047,pasture,58,59,86,demographie,583,46,cattle->cattle,2011,28,b2012,314,314,64420047_3->64420044_29,64420047_3->64420044_29,64420047_3->64420044_29,64420047_3->64420044_29,64420047_3->64420044_29,64420047_3->64420044_29
20286,13,SB0832,cattle,cattle,64420012_3,64420047_4,64420012,64420047,pasture,58,-1,61,demographie,584,46,cattle->cattle,2011,3,b2012,314,314,64420047_4->64420012_3,64420047_4->64420012_3,64420047_4->64420012_3,64420047_4->64420012_3,64420047_4->64420012_3,64420047_4->64420012_3
20287,13,SB0832,cattle,cattle,64420035_6,64420047_4,64420035,64420047,pasture,58,60,68,abattage,585,46,cattle->cattle,2011,10,b2012,314,314,64420047_4->64420035_6,64420047_4->64420035_6,64420047_4->64420035_6,64420047_4->64420035_6,64420047_4->64420035_6,64420047_4->64420035_6
20288,13,SB0832,cattle,cattle,64420047_11,64420047_4,64420047,64420047,within,58,60,64,abattage,586,46,cattle->cattle,2011,6,b2012,314,314,64420047_4->64420047_11,64420047_4->64420047_11,64420047_4->64420047_11,64420047_4->64420047_11,64420047_4->64420047_11,64420047_4->64420047_11
20289,13,SB0832,cattle,cattle,64420012_4,64420047_5,64420012,64420047,pasture,58,71,73,abattage,587,46,cattle->cattle,2011,15,b2012,314,314,64420047_5->64420012_4,64420047_5->64420012_4,64420047_5->64420012_4,64420047_5->64420012_4,64420047_5->64420012_4,64420047_5->64420012_4
20290,13,SB0832,cattle,cattle,64420012_5,64420047_5,64420012,64420047,pasture,58,62,73,abattage,588,46,cattle->cattle,2011,15,b2012,314,314,64420047_5->64420012_5,64420047_5->64420012_5,64420047_5->64420012_5,64420047_5->64420012_5,64420047_5->64420012_5,64420047_5->64420012_5
20291,13,SB0832,cattle,cattle,64420012_6,64420012_0,64420012,64420012,within,59,61,73,abattage,622,46,cattle->cattle,2011,14,b2012,314,314,64420012_0->64420012_6,64420012_0->64420012_6,64420012_0->64420012_6,64420012_0->64420012_6,64420012_0->64420012_6,64420012_0->64420012_6
20292,13,SB0832,cattle,cattle,64420035_7,64420035_1,64420035,64420035,within,59,61,68,abattage,623,46,cattle->cattle,2011,9,b2012,314,314,64420035_1->64420035_7,64420035_1->64420035_7,64420035_1->64420035_7,64420035_1->64420035_7,64420035_1->64420035_7,64420035_1->64420035_7
20293,13,SB0832,cattle,cattle,64420035_9,64420035_2,64420035,64420035,within,59,62,68,demographie,624,46,cattle->cattle,2011,9,b2012,314,314,64420035_2->64420035_9,64420035_2->64420035_9,64420035_2->64420035_9,64420035_2->64420035_9,64420035_2->64420035_9,64420035_2->64420035_9
